,Total Long Distance Charges,Total Revenue,Contract_Two Year,Payment Method_Credit Card,Internet Service,Contract_Month-to-Month,Internet Type_None,Total Charges,Internet Type_Fiber Optic,Contract_One Year,Tenure in Months,Monthly Charge,Number of Dependents,Offer_Offer E,Number of Referrals,Churn Label,Latitude,Longitude
2297,62.300000000000004,1184.7,0,0,1,1,0,1122.4,1,0,14,78.1,0,0,7,0,38.192608,-120.957842
2298,3398.06,10811.61,1,0,1,0,0,7413.55,1,0,71,104.05,0,0,0,0,37.127386,-120.506422
2299,872.48,1644.88,1,0,0,0,1,772.4,0,0,41,19.3,1,0,1,0,37.127386,-120.506422
2300,1.61,21.36,0,1,0,1,1,19.75,0,0,1,19.75,0,1,0,0,37.127386,-120.506422
2301,1349.0,2287.95,0,1,0,0,1,938.95,0,1,50,20.35,2,0,9,0,37.127386,-120.506422
2302,179.60000000000002,1438.9499999999998,0,0,1,0,0,1259.35,0,1,20,60.0,0,0,1,0,37.5923,-120.853288
2303,429.59999999999997,1338.85,0,0,1,1,0,909.25,1,0,12,78.3,0,0,0,1,37.5923,-120.853288
2304,220.68,884.8799999999999,0,0,1,1,0,672.55,1,0,9,71.0,0,0,0,1,37.5923,-120.853288
2305,977.6,2993.4,0,0,1,1,0,2015.8,1,0,26,79.3,0,0,5,0,37.5923,-120.853288
2306,133.59,6200.14,0,1,1,0,0,6066.55,1,1,61,98.3,0,0,2,0,37.669516,-120.626964
2307,1134.0,3555.75,0,0,1,1,0,2421.75,0,0,42,55.65,0,0,0,0,37.669516,-120.626964
2308,13.84,128.89,0,1,1,1,0,45.05,0,0,1,45.05,0,0,0,1,37.669516,-120.626964
2309,2865.59,8158.99,1,0,1,0,0,5293.4,0,0,67,79.7,0,0,0,1,37.669516,-120.626964
2310,1076.86,3224.1099999999997,0,0,1,0,0,2117.25,1,1,23,90.45,0,0,6,0,39.225694,-123.717354
2311,181.35000000000002,556.1500000000001,0,0,1,1,0,374.8,1,0,5,80.7,0,1,0,0,39.225694,-123.717354
2312,1242.7,2352.75,1,0,0,0,1,1110.05,0,0,43,26.45,0,0,0,0,39.225694,-123.717354
2313,846.26,2403.1099999999997,0,1,1,1,0,1556.85,1,0,17,92.7,2,0,0,0,39.225694,-123.717354
2314,0.0,1596.6,0,0,1,0,0,1596.6,0,1,45,34.2,0,0,0,0,39.756049,-123.358701
2315,68.8,2643.05,0,0,1,0,0,2444.25,0,1,43,55.45,0,0,0,0,39.756049,-123.358701
2316,99.28,546.08,0,0,1,1,0,446.8,0,0,8,55.75,3,1,1,0,39.756049,-123.358701
2317,605.15,989.8799999999999,1,1,0,0,1,387.7,0,0,19,20.15,3,0,1,0,39.756049,-123.358701
2318,591.9200000000001,5856.22,0,1,1,0,0,5264.3,1,1,56,94.8,2,0,0,0,38.368744,-122.522642
2319,86.9,1161.5,0,1,1,1,0,1054.6,0,0,22,48.8,0,0,0,1,38.368744,-122.522642
2320,1343.0,2646.25,1,0,0,0,1,1303.25,0,0,68,19.95,3,0,4,0,38.368744,-122.522642
2321,980.2,1430.8000000000002,0,0,0,0,1,471.85,0,1,26,19.6,0,0,0,0,38.368744,-122.522642
2322,35.0,368.7,0,0,1,0,0,303.7,1,1,4,80.25,0,0,0,0,39.045246,-122.743181
2323,0.0,371.4,1,1,1,0,0,371.4,0,0,8,43.35,0,0,1,0,39.045246,-122.743181
2324,232.26,362.81,0,1,0,1,1,130.55,0,0,7,18.95,0,1,0,0,39.045246,-122.743181
2325,3219.48,9200.359999999999,0,1,1,1,0,5976.9,1,0,66,89.4,0,0,0,0,39.045246,-122.743181
2326,1274.0,5433.45,0,0,1,0,0,4159.45,1,1,49,88.2,0,0,5,0,38.93496,-122.792243
2327,1409.8799999999999,7722.78,0,0,1,0,0,6312.9,1,1,62,104.85,0,0,8,0,38.93496,-122.792243
2328,2374.0,7527.5,0,1,1,0,0,5153.5,1,1,50,103.05,3,0,7,0,38.93496,-122.792243
2329,2242.7999999999997,8470.3,1,1,1,0,0,6227.5,0,0,72,85.45,0,0,10,0,38.93496,-122.792243
2330,870.46,8038.71,1,0,1,0,0,7168.25,1,0,71,99.4,0,0,2,0,39.806141,-123.531098
2331,141.0,655.0,0,0,1,1,0,514.0,1,0,5,100.5,0,0,0,1,39.806141,-123.531098
2332,631.7199999999999,7315.12,1,0,1,0,0,6683.4,1,0,68,95.1,2,0,3,0,39.806141,-123.531098
2333,2800.24,4172.69,1,1,0,0,1,1372.45,0,0,71,19.1,0,0,2,0,39.806141,-123.531098
2334,2067.84,10385.79,1,0,1,0,0,8317.95,1,0,72,114.85,0,0,3,0,38.966713,-123.586412
2335,710.05,7002.75,1,0,1,0,0,6292.7,1,0,55,113.6,0,0,7,0,38.966713,-123.586412
2336,921.8399999999999,5952.84,1,1,1,0,0,5031.0,0,0,69,74.1,0,0,0,0,38.966713,-123.586412
2337,1455.3,4725.55,0,0,1,1,0,3270.25,1,0,33,100.6,0,0,6,0,38.966713,-123.586412
2338,1203.84,7103.6900000000005,1,1,1,0,0,5899.85,0,0,72,84.45,0,0,3,0,39.298065,-123.25211
2339,350.07000000000005,2460.2200000000003,0,0,1,1,0,2110.15,1,0,21,102.8,0,0,1,1,39.298065,-123.25211
2340,617.32,1524.37,1,0,0,0,1,907.05,0,0,46,19.95,0,0,0,0,39.298065,-123.25211
2341,1011.9599999999999,4524.86,1,0,1,0,0,3512.9,0,0,54,65.3,0,0,0,0,39.298065,-123.25211
2342,1619.55,6524.400000000001,0,0,1,0,0,4904.85,1,1,61,82.15,0,0,4,0,38.734997,-121.463719
2343,115.72,1351.77,0,0,1,1,0,1206.05,0,0,22,55.15,1,0,1,1,38.734997,-121.463719
2344,906.0,3293.75,0,0,1,1,0,2387.75,1,0,25,100.25,0,0,0,1,38.734997,-121.463719
2345,669.2,5004.4,0,1,1,0,0,4335.2,1,1,40,105.95,0,0,0,0,38.734997,-121.463719
2346,191.10999999999999,3199.71,0,0,1,0,0,2948.6,1,1,29,101.45,0,0,0,0,38.598936,-120.963092
2347,646.02,4456.57,0,0,1,1,0,3810.55,1,0,37,100.05,0,0,0,0,38.598936,-120.963092
2348,545.28,5987.33,1,1,1,0,0,5442.05,0,0,64,86.4,0,0,0,0,38.598936,-120.963092
2349,0.0,3442.8,1,0,1,0,0,3442.8,0,0,70,48.4,0,0,0,0,38.598936,-120.963092
2350,740.34,1606.0900000000001,0,1,1,0,0,865.75,0,1,18,49.85,0,0,0,0,38.419088,-122.024568
2351,23.16,43.41,0,0,0,1,1,20.25,0,0,1,20.25,0,1,0,1,38.419088,-122.024568
2352,47.599999999999994,234.95,0,0,0,1,1,187.35,0,0,10,20.55,0,0,0,0,38.419088,-122.024568
2353,1155.0,5277.9,0,0,1,1,0,4122.9,1,0,44,92.95,1,0,2,0,38.419088,-122.024568
2354,2070.6400000000003,5293.040000000001,0,0,1,0,0,3122.4,1,1,44,73.85,0,0,0,0,38.748316,-120.675512
2355,42.56,303.81,0,0,1,1,0,261.25,0,0,4,68.65,0,1,0,1,38.748316,-120.675512
2356,616.93,974.6299999999999,0,1,0,0,1,357.7,0,1,19,19.9,3,0,2,0,38.748316,-120.675512
2357,0.0,857.75,1,1,1,0,0,857.75,0,0,23,40.1,3,0,0,0,38.748316,-120.675512
2358,994.5,8221.95,0,1,1,0,0,7227.45,1,1,65,109.4,0,0,8,0,38.733908,-120.453416
2359,364.72,1126.8200000000002,0,0,1,1,0,762.1,1,0,8,87.05,0,1,0,1,38.733908,-120.453416
2360,110.66000000000001,1039.96,0,0,1,1,0,929.3,1,0,11,79.0,0,0,0,0,38.733908,-120.453416
2361,519.46,3382.01,0,1,1,0,0,2862.55,0,1,38,78.95,3,0,2,0,38.733908,-120.453416
2362,2631.46,8090.26,0,0,1,0,0,5458.8,1,1,58,97.8,0,0,5,0,38.784329,-121.373245
2363,277.56,3774.4399999999996,0,0,1,0,0,3529.95,0,1,54,65.25,0,0,0,0,38.784329,-121.373245
2364,964.04,2480.64,0,1,1,0,0,1516.6,0,1,28,54.4,1,0,0,0,38.784329,-121.373245
2365,1199.86,4614.51,0,0,1,1,0,3414.65,1,0,34,100.45,0,0,10,0,38.784329,-121.373245
2366,12.18,118.97999999999999,1,0,0,0,1,106.8,0,0,6,19.5,0,1,0,0,38.550722,-121.457314
2367,2935.2000000000003,9111.800000000001,0,0,1,0,0,6176.6,1,1,60,101.4,0,0,0,0,38.550722,-121.457314
2368,177.12,519.87,0,0,1,1,0,302.75,1,0,4,80.85,0,1,1,1,38.550722,-121.457314
2369,1317.18,5844.030000000001,0,0,1,1,0,4526.85,1,0,58,79.8,0,0,0,0,38.550722,-121.457314
2370,0.0,2555.05,1,1,1,0,0,2555.05,0,0,52,48.8,0,0,0,0,38.53508,-121.444144
2371,357.93,1036.38,1,0,1,0,0,678.45,1,0,9,74.05,0,1,0,0,38.53508,-121.444144
2372,1854.72,9203.52,1,0,1,0,0,7348.8,1,0,69,106.5,0,0,0,1,38.53508,-121.444144
2373,1278.1299999999999,3434.38,0,0,1,1,0,2156.25,0,0,31,72.45,0,0,0,0,38.53508,-121.444144
2374,1337.91,8336.86,1,1,1,0,0,6998.95,1,0,69,105.4,0,0,2,0,39.125311,-121.392283
2375,0.0,856.35,0,0,1,1,0,856.35,0,0,29,30.6,0,0,0,1,39.125311,-121.392283
2376,202.92,1945.97,0,0,1,1,0,1743.05,1,0,19,96.8,0,0,9,0,39.125311,-121.392283
2377,470.22,785.04,1,1,0,0,1,343.45,0,0,17,19.15,0,0,0,0,39.125311,-121.392283
2378,1562.0,8775.75,1,0,1,0,0,7213.75,1,0,71,99.2,0,0,6,0,39.432127,-121.099287
2379,130.22,1354.72,0,0,1,1,0,1144.5,1,0,17,70.0,0,0,0,1,39.432127,-121.099287
2380,2919.3199999999997,6035.469999999999,1,1,1,0,0,3116.15,0,0,59,54.15,0,0,0,0,39.432127,-121.099287
2381,1328.96,4663.860000000001,0,0,1,1,0,3334.9,1,0,32,101.35,0,0,0,0,39.432127,-121.099287
2382,2904.66,7643.51,0,0,1,0,0,4738.85,0,1,66,70.85,0,0,0,0,39.273096,-122.050763
2383,1068.94,6324.6900000000005,0,0,1,0,0,5125.75,1,1,58,89.85,1,0,1,0,39.273096,-122.050763
2384,9.66,29.46,0,0,0,1,1,19.8,0,0,1,19.8,0,0,0,1,39.273096,-122.050763
2385,88.68,135.03,0,1,0,1,1,46.35,0,0,2,19.35,0,0,0,0,39.273096,-122.050763
2386,1493.12,7574.5199999999995,1,0,1,0,0,6081.4,1,0,64,94.25,0,0,9,0,39.597975,-122.032248
2387,490.94999999999993,1642.5,0,0,1,1,0,1151.55,1,0,15,75.1,1,0,7,0,39.597975,-122.032248
2388,482.98,3962.03,0,0,1,1,0,3479.05,1,0,38,91.7,0,0,3,0,39.597975,-122.032248
2389,0.0,2686.75,0,0,1,1,0,2666.75,0,0,59,44.3,0,0,1,0,39.597975,-122.032248
2390,1535.3999999999999,6270.75,0,0,1,0,0,4735.35,1,1,45,102.15,0,0,0,0,40.160386,-120.835428
2391,0.0,1459.35,0,1,1,1,0,1459.35,0,0,51,29.45,0,0,1,0,40.160386,-120.835428
2392,58.0,593.05,0,0,0,0,1,535.05,0,1,29,19.85,3,0,0,0,40.160386,-120.835428
2393,933.98,4880.88,1,1,1,0,0,3946.9,1,0,34,116.15,3,0,0,0,40.160386,-120.835428
2394,46.69,2177.2400000000002,1,0,1,0,0,2130.55,1,0,23,88.45,3,0,4,0,39.258746,-121.77697
2395,1261.5,4816.1,0,0,1,1,0,3454.6,0,0,50,70.35,0,0,0,0,39.258746,-121.77697
2396,223.29,853.8399999999999,0,0,1,1,0,620.55,0,0,9,66.25,0,0,0,1,39.258746,-121.77697
2397,0.0,3121.4,1,0,1,0,0,3121.4,0,0,69,46.25,2,0,10,0,39.258746,-121.77697
2398,101.22,588.32,1,0,1,0,0,457.1,1,0,6,80.8,0,0,4,0,41.486953,-120.913975
2399,467.48,1582.68,0,0,1,1,0,1115.2,1,0,13,84.6,0,0,0,1,41.486953,-120.913975
2400,39.19,154.44,0,0,1,1,0,55.25,0,0,1,55.25,0,0,0,0,41.486953,-120.913975
2401,0.0,812.4,0,1,1,0,0,812.4,0,1,18,46.4,2,0,2,0,41.486953,-120.913975
2402,120.44,382.09,1,0,1,0,0,261.65,1,0,4,69.35,0,0,0,0,41.232128,-123.194748
2403,1614.99,5051.81,0,0,1,1,0,3439.0,1,0,41,80.25,0,0,10,0,41.232128,-123.194748
2404,1140.6999999999998,4668.0,0,0,1,1,0,3527.3,1,0,34,100.85,0,0,8,0,41.232128,-123.194748
2405,3063.06,8808.98,0,0,1,0,0,5764.7,1,1,63,91.35,2,0,4,0,41.232128,-123.194748
2406,28.93,1251.98,1,0,1,0,0,1183.05,1,0,11,111.4,0,0,0,0,41.528541,-122.955018
2407,356.3,1286.7,0,0,1,1,0,930.4,1,0,10,95.2,0,0,0,1,41.528541,-122.955018
2408,336.0,5807.33,1,1,1,0,0,5498.2,0,0,70,77.3,0,0,2,0,41.528541,-122.955018
2409,96.48,6161.78,1,0,1,0,0,6065.3,0,0,72,84.9,0,0,7,0,41.528541,-122.955018
2410,2757.3999999999996,6733.299999999999,0,0,1,0,0,3975.9,0,1,68,60.65,0,0,2,0,40.913192,-123.06597
2411,675.54,1045.1399999999999,0,0,0,0,1,369.6,0,1,18,20.35,0,0,0,0,40.913192,-123.06597
2412,200.34,5776.64,0,0,1,0,0,5576.3,1,1,53,105.25,1,0,7,0,40.913192,-123.06597
2413,2345.5,3413.15,1,1,0,0,1,1067.65,0,0,50,20.55,0,0,4,0,40.913192,-123.06597
2414,636.3000000000001,2233.35,0,0,1,0,0,1497.05,0,1,21,71.7,0,0,4,0,41.280478,-121.160249
2415,288.0,2227.35,0,1,1,0,0,1939.35,0,1,36,53.65,1,0,2,0,41.280478,-121.160249
2416,1770.79,5618.79,0,0,1,1,0,3848.0,1,0,41,94.9,3,0,2,0,41.280478,-121.160249
2417,0.0,24.4,0,1,1,1,0,24.4,0,0,1,24.4,0,0,0,0,41.280478,-121.160249
2418,0.0,3517.9,1,0,1,0,0,3517.9,0,0,65,53.5,0,0,0,0,41.769709,-121.92063
2419,92.64,967.99,0,0,1,1,0,875.35,0,0,16,55.3,0,0,0,0,41.769709,-121.92063
2420,1686.52,6197.32,0,0,1,0,0,4510.8,1,1,44,106.05,0,0,0,0,41.769709,-121.92063
2421,1549.04,3555.7,0,0,1,0,0,2053.05,0,1,34,64.35,0,0,0,0,41.769709,-121.92063
2422,1432.5,4059.7,1,0,1,0,0,2627.2,1,0,30,90.05,0,0,8,0,41.042003,-120.506086
2423,364.65,3433.25,1,0,1,0,0,3068.6,0,0,55,58.6,0,0,9,0,41.042003,-120.506086
2424,424.17,2633.92,0,1,1,0,0,2209.75,1,1,27,80.65,3,0,1,0,41.042003,-120.506086
2425,506.50000000000006,1576.75,1,1,0,0,1,1070.25,0,0,50,20.55,3,0,10,0,41.042003,-120.506086
2426,180.5,4143.889999999999,1,0,1,0,0,4009.2,1,0,38,102.6,0,0,7,0,40.181279,-120.392967
2427,1153.1999999999998,7310.8,0,0,1,0,0,6157.6,1,1,60,102.5,0,0,8,0,40.181279,-120.392967
2428,2861.28,10612.98,1,0,1,0,0,7751.7,1,0,72,110.75,0,0,1,0,40.181279,-120.392967
2429,1690.65,2861.95,1,1,0,0,1,1171.3,0,0,45,24.65,1,0,5,0,40.181279,-120.392967
2430,1093.8,5903.370000000001,1,0,1,0,0,4859.1,1,0,60,80.95,1,0,10,0,39.191797,-120.212401
2431,937.1999999999999,1516.6,0,1,0,0,1,579.4,0,1,33,20.1,3,0,3,0,39.191797,-120.212401
2432,45.12,253.62,0,0,1,1,0,198.5,1,0,2,100.2,0,1,0,0,39.191797,-120.212401
2433,61.74,151.79,0,0,1,1,0,90.05,0,0,2,44.5,1,0,2,0,39.191797,-120.212401
2434,3154.4500000000003,10215.38,1,0,1,0,0,7082.45,1,0,65,108.8,0,0,4,0,34.00709,-118.258681
2435,0.0,305.1,0,0,1,1,0,305.1,0,0,6,47.95,0,1,0,1,34.00709,-118.258681
2436,493.52,3981.47,0,0,1,0,0,3487.95,0,1,62,56.15,0,0,0,0,34.00709,-118.258681
2437,26.37,45.57,0,0,0,1,1,19.2,0,0,1,19.2,0,0,0,0,34.00709,-118.258681
2438,2184.48,6072.33,0,1,1,0,0,3887.85,0,1,48,83.45,0,0,0,0,34.00709,-118.258681
2439,823.2299999999999,2737.14,1,0,1,0,0,1943.9,1,0,27,70.55,0,0,0,0,34.070291,-118.349191
2440,228.16,990.41,0,0,1,1,0,762.25,0,0,16,50.15,0,0,0,1,34.070291,-118.349191
2441,24.48,44.68,0,0,0,1,1,20.2,0,0,1,20.2,0,1,0,0,34.070291,-118.349191
2442,176.19,740.8399999999999,0,0,1,1,0,564.65,1,0,7,75.35,0,0,0,0,34.070291,-118.349191
2443,0.0,201.95,0,1,1,1,0,201.95,0,0,7,29.8,2,0,0,0,34.070291,-118.349191
2444,65.96,229.65999999999997,1,0,1,0,0,163.7,1,0,2,83.8,0,0,0,0,33.912246,-118.236773
2445,1830.84,7833.1,1,0,1,0,0,5913.95,1,0,57,104.9,0,0,0,0,33.912246,-118.236773
2446,1347.5,2278.4,1,0,0,0,1,930.9,0,0,50,20.15,0,0,5,0,33.912246,-118.236773
2447,298.8,2095.9,1,1,0,0,1,1797.1,0,0,72,25.4,0,0,8,0,33.912246,-118.236773
2448,65.60000000000001,3959.2,0,0,1,1,0,3893.6,1,0,41,94.3,2,0,10,0,33.912246,-118.236773
2449,1198.08,7023.82,1,0,1,0,0,5832.0,1,0,52,110.75,0,0,0,0,33.956445,-118.358634
2450,171.29999999999998,285.15,0,1,0,1,1,113.85,0,0,5,21.05,0,1,0,1,33.956445,-118.358634
2451,777.84,1858.3899999999999,1,0,0,0,1,1080.55,0,0,56,19.55,0,0,0,0,33.956445,-118.358634
2452,797.6,2065.55,0,1,1,1,0,1267.95,1,0,16,79.95,2,0,1,0,33.956445,-118.358634
2453,614.02,1846.92,0,0,1,1,0,1232.9,0,0,22,51.1,2,0,3,0,33.956445,-118.358634
2454,2022.48,8849.98,1,0,1,0,0,6827.5,1,0,72,96.6,0,0,10,0,33.958134,-118.330905
2455,16.44,35.89,0,0,0,1,1,19.45,0,0,1,19.45,2,1,1,0,33.958134,-118.330905
2456,1775.36,7102.61,0,0,1,1,0,5327.25,1,0,64,86.8,2,0,0,0,33.958134,-118.330905
2457,65.88,790.53,0,0,1,1,0,724.65,1,0,9,75.85,0,1,0,0,33.958134,-118.330905
2458,1303.0,6362.75,0,0,1,0,0,5059.75,1,1,50,99.4,0,0,7,0,33.958134,-118.330905
2459,339.68,3589.82,0,0,1,0,0,3268.05,0,1,44,74.85,0,0,0,0,34.031529,-118.491156
2460,1005.7199999999999,8617.57,1,0,1,0,0,7611.85,1,0,68,110.0,0,0,4,1,34.031529,-118.491156
2461,39.24,190.54000000000002,0,1,1,1,0,151.3,0,0,4,50.7,0,0,0,1,34.031529,-118.491156
2462,0.0,657.3,0,0,1,1,0,607.3,0,0,18,35.2,0,0,0,0,34.031529,-118.491156
2463,89.04,2378.94,0,0,1,1,0,2289.9,1,0,28,85.45,2,0,6,0,34.031529,-118.491156
2464,286.0,7359.53,1,0,1,0,0,7108.2,1,0,65,109.05,0,0,0,0,33.902045,-118.008961
2465,179.48000000000002,529.83,0,1,1,1,0,350.35,0,0,7,50.7,2,0,1,0,33.902045,-118.008961
2466,580.86,2559.21,0,0,1,1,0,1948.35,1,0,21,94.3,0,0,6,0,33.902045,-118.008961
2467,149.55,1600.6499999999999,0,0,1,1,0,1451.1,1,0,15,95.7,0,0,0,0,33.902045,-118.008961
2468,255.36,725.56,1,0,0,0,1,470.2,0,0,24,19.55,0,0,0,0,33.902045,-118.008961
2469,314.34,1919.01,1,0,1,0,0,1652.4,0,0,26,66.05,0,0,0,0,33.8681,-118.067402
2470,1143.0,2073.45,0,0,0,0,1,930.45,0,1,45,20.4,0,0,0,1,33.8681,-118.067402
2471,379.73,1595.38,0,0,1,1,0,1215.65,1,0,13,85.95,0,0,0,0,33.8681,-118.067402
2472,12.76,630.61,0,0,1,0,0,617.85,0,1,11,54.6,0,0,0,0,33.8681,-118.067402
2473,31.97,52.32,0,1,0,1,1,20.35,0,0,1,20.35,0,0,0,0,33.8681,-118.067402
2474,200.56,2020.4499999999998,1,1,1,0,0,1835.3,1,0,23,79.35,0,0,0,0,33.797638,-118.11662
2475,321.0,572.6,1,0,0,0,1,251.6,0,0,10,25.7,0,0,0,0,33.797638,-118.11662
2476,469.53,3871.2799999999997,0,0,1,1,0,3369.25,1,0,37,91.15,0,0,0,0,33.797638,-118.11662
2477,2148.66,5195.8099999999995,1,1,1,0,0,3047.15,0,0,46,65.65,0,0,3,0,33.797638,-118.11662
2478,882.36,4019.37,0,0,1,1,0,3171.6,0,0,57,55.7,0,0,6,0,33.797638,-118.11662
2479,378.84,1760.6399999999999,1,1,1,0,0,1381.8,0,0,22,63.55,0,0,5,0,34.17051,-118.289463
2480,1175.47,2427.4700000000003,0,1,0,0,1,1252.0,0,1,61,20.55,0,0,3,0,34.17051,-118.289463
2481,358.74,1687.58,0,0,1,1,0,1358.6,1,0,18,77.8,0,0,0,0,34.17051,-118.289463
2482,37.62,57.37,0,0,0,1,1,19.75,0,0,1,19.75,0,0,0,0,34.17051,-118.289463
2483,1690.5,5441.0,0,0,1,1,0,3782.4,1,0,35,109.95,3,0,8,0,34.17051,-118.289463
2484,1003.3199999999999,5935.12,1,0,1,0,0,4931.8,1,0,54,90.05,0,0,0,0,34.195386,-118.238508
2485,30.8,445.85,0,0,1,1,0,415.05,0,0,8,51.05,1,1,1,1,34.195386,-118.238508
2486,78.8,1102.65,0,1,1,1,0,1023.85,0,0,20,51.8,0,0,0,0,34.195386,-118.238508
2487,1081.74,7860.79,0,0,1,0,0,6779.05,1,1,66,104.55,0,0,0,0,34.195386,-118.238508
2488,136.74,997.72,1,1,0,0,1,876.15,0,0,43,19.55,0,0,0,0,34.195386,-118.238508
2489,2198.19,5450.1900000000005,1,1,1,0,0,3252.0,0,0,47,67.45,0,0,1,0,34.238208,-118.55029
2490,83.47,1826.97,0,0,1,1,0,1743.5,1,0,17,104.2,0,0,1,1,34.238208,-118.55029
2491,839.52,8881.17,1,0,1,0,0,8041.65,1,0,72,112.25,3,0,2,0,34.238208,-118.55029
2492,0.0,2434.78,0,0,1,0,0,2440.25,0,1,44,54.0,0,0,0,0,34.238208,-118.55029
2493,1254.8,1989.3,1,1,0,0,1,780.1,0,0,40,19.1,0,0,1,0,34.238208,-118.55029
2494,0.0,2566.3,1,0,1,0,0,2566.3,0,0,52,50.5,0,0,0,0,34.231053,-118.338307
2495,99.62,184.12,0,1,1,1,0,84.5,0,0,2,46.0,0,0,0,1,34.231053,-118.338307
2496,2421.6,9052.07,1,0,1,0,0,6586.85,1,0,60,110.6,3,0,1,0,34.231053,-118.338307
2497,2787.0899999999997,9150.539999999999,0,0,1,0,0,6363.45,1,1,61,104.0,0,0,0,0,34.231053,-118.338307
2498,111.0,321.73,1,1,1,0,0,213.35,0,0,3,71.1,0,0,0,0,34.231053,-118.338307
2499,445.12,2042.52,0,1,1,0,0,1597.4,0,1,26,60.7,0,0,2,0,34.43987,-118.644609
2500,146.52,270.17,0,0,1,1,0,123.65,0,0,3,43.3,0,1,0,1,34.43987,-118.644609
2501,183.06,896.1600000000001,0,0,1,1,0,713.1,1,0,9,80.8,0,0,0,1,34.43987,-118.644609
2502,916.22,2040.42,1,0,0,0,1,1124.2,0,0,61,19.75,2,0,0,0,34.43987,-118.644609
2503,1226.02,6576.450000000001,0,0,1,1,0,5386.5,1,0,59,93.35,0,0,1,0,34.43987,-118.644609
2504,281.76,5026.110000000001,0,0,1,0,0,4744.35,1,1,48,99.0,0,0,0,0,34.157137,-118.548511
2505,2774.1000000000004,10308.75,0,0,1,0,0,7534.65,1,1,70,109.5,0,0,1,1,34.157137,-118.548511
2506,656.82,2433.77,0,0,1,1,0,1776.95,1,0,18,99.85,0,0,0,1,34.157137,-118.548511
2507,803.88,1343.9299999999998,0,0,0,0,1,540.05,0,1,29,20.0,0,0,6,0,34.157137,-118.548511
2508,655.3499999999999,1606.1,0,1,1,0,0,950.75,0,1,15,64.85,3,0,0,0,34.157137,-118.548511
2509,0.0,207.35,1,1,1,0,0,207.35,0,0,4,50.95,0,0,0,0,34.165783,-118.399795
2510,235.61999999999998,7474.22,0,0,1,0,0,7238.6,1,1,66,108.1,0,0,0,0,34.165783,-118.399795
2511,65.72,3135.22,0,0,1,1,0,3019.5,1,0,31,93.8,0,0,1,1,34.165783,-118.399795
2512,596.8799999999999,6947.38,1,0,1,0,0,6350.5,0,0,72,86.6,0,0,0,0,34.165783,-118.399795
2513,54.82,202.62,0,1,1,1,0,147.8,0,0,2,69.0,0,1,1,0,34.165783,-118.399795
2514,1759.68,8112.08,1,1,1,0,0,6352.4,0,0,72,89.1,0,0,1,0,34.049172,-118.115022
2515,1272.6999999999998,8320.2,0,0,1,0,0,7047.5,1,1,65,107.45,3,0,7,0,34.049172,-118.115022
2516,2878.5899999999997,8405.34,1,0,1,0,0,5526.75,0,0,61,88.1,0,0,1,0,34.049172,-118.115022
2517,440.47,751.07,0,1,0,0,1,310.6,0,1,17,19.95,0,0,0,0,34.049172,-118.115022
2518,3257.8799999999997,9443.68,1,0,1,0,0,6185.8,0,0,68,89.05,1,0,4,0,34.049172,-118.115022
2519,884.18,2845.7799999999997,1,0,1,0,0,1961.6,1,0,22,85.35,1,0,7,0,34.042286,-117.756106
2520,0.0,24.8,0,0,1,1,0,24.8,0,0,1,24.8,0,1,0,1,34.042286,-117.756106
2521,1306.08,2929.23,0,0,0,0,1,1623.15,0,1,72,23.3,2,0,6,0,34.042286,-117.756106
2522,347.84999999999997,696.0,0,1,1,1,0,348.15,0,0,9,44.4,0,1,0,0,34.042286,-117.756106
2523,2829.6,4616.95,1,0,0,0,1,1787.35,0,0,72,25.2,3,0,1,0,34.042286,-117.756106
2524,207.84,1609.1399999999999,1,1,1,0,0,1291.3,0,0,24,54.8,0,0,0,0,33.200369,-116.192313
2525,1844.75,4382.95,0,0,1,1,0,2538.2,0,0,47,54.25,1,0,1,0,33.200369,-116.192313
2526,104.39999999999999,395.5,0,1,1,1,0,221.1,1,0,3,74.45,0,0,0,0,33.200369,-116.192313
2527,17.84,92.14,1,0,1,0,0,74.3,1,0,1,74.3,0,0,7,0,33.752938,-116.230055
2528,475.68,5543.13,1,0,1,0,0,5067.45,1,0,48,108.1,0,0,0,0,33.752938,-116.230055
2529,1196.79,5187.389999999999,0,0,1,1,0,3990.6,1,0,41,98.05,0,0,0,0,33.752938,-116.230055
2530,954.18,4141.83,0,0,1,0,0,3187.65,0,1,38,84.1,0,0,0,0,33.752938,-116.230055
2531,2012.14,9108.9,0,0,1,0,0,7113.75,1,1,71,100.55,1,0,1,0,33.752938,-116.230055
2532,356.16,2223.7599999999998,1,0,1,0,0,1867.6,0,0,28,64.45,0,0,0,0,33.03933,-115.191857
2533,2154.0499999999997,9310.25,1,1,1,0,0,7156.2,1,0,67,108.75,0,0,1,1,33.03933,-115.191857
2534,949.59,3544.84,0,0,1,1,0,2595.25,1,0,27,95.6,0,0,0,0,33.03933,-115.191857
2535,3007.62,7806.0199999999995,1,1,1,0,0,4798.4,0,0,66,74.6,0,0,0,0,33.03933,-115.191857
2536,584.87,1571.6799999999998,0,0,1,1,0,1011.8,1,0,13,80.5,0,0,0,0,33.03933,-115.191857
2537,1082.25,7874.7,0,0,1,0,0,6792.45,1,1,65,103.15,0,0,1,0,34.273872,-114.192901
